LEVEL,AA,AG,AP,COMB,AR,GR,PR,ER,CR,OR,SCORE,AVGFPS,GAMING,PCP,SEX,AGE,PE,NAVGFPS,NPE,0.5NAVGFPS+0.5PE,NAVGFPSPE,NAA,NAG,NAP
8,1,2,2,5,1,5,4,5,4,4,464,45,5,2,F,18 to 25,3.77850053,0.5454545455,0.6946251325,0.620039839,0.524018607,0,0.5,0.5
8,1,2,2,5,1,3,3,4,5,4,1000,42,3,3,M,18 to 25,3.81218695,0.4545454545,0.7030467375,0.578796096,0.4673790392,0,0.5,0.5
8,1,2,2,5,2,4,4,4,4,4,1000,43,3,4,F,12 to 17,3.70865602,0.4848484848,0.677164005,0.5810062449,0.4704142118,0,0.5,0.5
8,1,2,2,5,1,5,5,4,4,4,1000,42,4,5,M,18 to 25,3.77369835,0.4545454545,0.6934245875,0.573985021,0.4607720441,0,0.5,0.5
8,1,2,2,5,1,4,3,3,3,3,1000,44,4,6,F,18 to 25,2.80056669,0.5151515152,0.4501416725,0.4826465938,0.3353380104,0,0.5,0.5
8,1,2,2,5,1,3,3,5,4,4,1000,35,4,7,F,18 to 25,3.47587554,0.2424242424,0.618968885,0.4306965637,0.263995619,0,0.5,0.5
8,1,2,2,5,3,4,5,5,5,5,1000,43,3,8,M,12 to 17,4.61674535,0.4848484848,0.9041863375,0.6945174112,0.6262978184,0,0.5,0.5
8,1,2,2,5,1,5,5,5,5,5,1000,44,5,9,F,18 to 25,4.41731204,0.5151515152,0.85432801,0.6847397626,0.6128702836,0,0.5,0.5
8,1,2,2,5,1,3,5,3,5,3,1000,42,4,10,F,12 to 17,3.8660978,0.4545454545,0.71652445,0.5855349523,0.4766334346,0,0.5,0.5
8,1,2,2,5,2,4,4,2,3,3,1000,45,2,11,M,18 to 25,2.9414365,0.5454545455,0.485359125,0.5154068352,0.3803272811,0,0.5,0.5
8,1,2,2,5,1,2,5,3,3,3,1000,40,4,12,M,18 to 25,2.85435265,0.3939393939,0.4635881625,0.4287637782,0.2613413464,0,0.5,0.5
8,1,2,2,5,1,5,5,4,5,4,1000,42,5,13,M,18 to 25,4.23361559,0.4545454545,0.8084038975,0.631474676,0.53972194,0,0.5,0.5
8,1,2,2,5,1,4,5,5,5,4,1000,42,5,14,F,18 to 25,4.26531075,0.4545454545,0.8163276875,0.635436571,0.5451627658,0,0.5,0.5
8,1,2,2,5,1,3,4,4,5,4,1000,31,3,15,F,18 to 25,3.9309906,0.1212121212,0.73274765,0.4269798856,0.2588915468,0,0.5,0.5
8,1,2,2,5,2,4,4,5,5,4,1000,40,4,16,F,18 to 25,4.29217909,0.3939393939,0.8230447725,0.6084920832,0.5081602041,0,0.5,0.5
8,1,2,2,5,1,5,5,5,5,5,1000,40,3,17,M,18 to 25,4.41731204,0.3939393939,0.85432801,0.624133702,0.529640663,0,0.5,0.5
8,1,2,2,5,1,4,4,4,4,4,1000,40,3,18,F,18 to 25,3.56298403,0.3939393939,0.6407460075,0.5173427007,0.3829857834,0,0.5,0.5
8,1,2,2,5,5,5,5,5,5,5,1000,41,2,19,F,18 to 25,5,0.4242424242,1,0.7121212121,0.65047292,0,0.5,0.5
8,1,2,2,5,1,4,5,4,4,4,1000,43,1,20,F,18 to 25,3.68178768,0.4848484848,0.67044692,0.5776477024,0.4658019632,0,0.5,0.5
8,1,2,2,5,3,5,5,5,5,4,1000,44,3,21,F,18 to 25,4.6485654,0.5151515152,0.91214135,0.7136464326,0.6525674881,0,0.5,0.5
8,1,2,2,5,2,3,2,4,3,4,1000,41,3,22,M,12 to 17,2.91922081,0.4242424242,0.4798052025,0.4520238134,0.2932840908,0,0.5,0.5
8,1,2,2,5,4,3,3,4,4,4,1000,44,4,23,F,12 to 17,3.78928568,0.5151515152,0.69732142,0.6062364676,0.5050625925,0,0.5,0.5
8,1,2,2,5,1,2,2,3,5,2,1000,36,4,24,F,18 to 25,3.35768556,0.2727272727,0.58942139,0.4310743314,0.264514403,0,0.5,0.5
9,2,3,3,8,5,4,5,5,5,5,1000,46,5,1,F,18 to 25,4.90808933,0.5757575758,0.9770223325,0.7763899541,0.7387324598,0.5,1,1
9,2,3,3,8,5,5,5,5,5,1,1000,47,5,2,F,18 to 25,4.75963752,0.6060606061,0.93990938,0.772984993,0.7340564651,0.5,1,1
9,2,3,3,8,4,4,4,5,5,4,1000,40,3,3,M,18 to 25,4.58352307,0.3939393939,0.8958807675,0.6449100807,0.55817263,0.5,1,1
9,2,3,3,8,1,2,3,2,1,1,1000,44,3,4,F,12 to 17,1.4531238,0.5151515152,0.11328095,0.3142162326,0.1040344917,0.5,1,1
9,2,3,3,8,5,5,5,5,5,5,1000,44,4,5,M,18 to 25,5,0.5151515152,1,0.7575757576,0.7128951355,0.5,1,1
9,2,3,3,8,5,4,4,4,4,4,1000,27,4,6,F,18 to 25,4.14567199,0,0.7864179975,0.3932089988,0.2125143681,0.5,1,1
9,2,3,3,8,4,3,3,5,5,5,1000,44,4,7,F,18 to 25,4.43289937,0.5151515152,0.8582248425,0.6866881788,0.6155460217,0.5,1,1
9,2,3,3,8,5,5,5,5,5,5,1000,45,3,8,M,12 to 17,5,0.5454545455,1,0.7727272727,0.7337025407,0.5,1,1
9,2,3,3,8,4,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,0.754518274,0.7086963277,0.5,1,1
9,2,3,3,8,5,4,3,4,5,4,1000,43,4,10,F,12 to 17,4.48678558,0.4848484848,0.871696395,0.6782724399,0.6039887823,0.5,1,1
9,2,3,3,8,4,4,4,4,4,5,1000,39,2,11,M,18 to 25,4.06009062,0.3636363636,0.765022655,0.5643295093,0.4475122386,0.5,1,1
9,2,3,3,8,4,5,2,3,3,3,1000,42,4,12,M,18 to 25,3.21068968,0.4545454545,0.55267242,0.5036089373,0.3641253606,0.5,1,1
9,2,3,3,8,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,0.7272727273,0.6712803252,0.5,1,1
9,2,3,3,8,5,5,5,5,5,5,1000,43,5,14,F,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,1,1
9,2,3,3,8,5,4,4,4,5,4,1000,40,3,15,F,18 to 25,4.60558923,0.3939393939,0.9013973075,0.6476683507,0.5619605311,0.5,1,1
9,2,3,3,8,4,4,5,5,5,5,620,39,4,16,F,18 to 25,4.76241734,0.3636363636,0.940604335,0.6521203493,0.5680744107,0.5,1,1
9,2,3,3,8,3,5,5,5,5,4,1000,39,3,17,M,18 to 25,4.6485654,0.3636363636,0.91214135,0.6378888568,0.5485304623,0.5,1,1
9,2,3,3,8,3,4,4,4,4,4,1000,33,3,18,F,18 to 25,3.85432801,0.1818181818,0.7135820025,0.4477000922,0.2873463731,0.5,1,1
9,2,3,3,8,5,5,5,5,5,5,744,46,2,19,F,18 to 25,5,0.5757575758,1,0.7878787879,0.7545099458,0.5,1,1
9,2,3,3,8,5,5,5,5,5,5,1000,42,1,20,F,18 to 25,5,0.4545454545,1,0.7272727273,0.6712803252,0.5,1,1
9,2,3,3,8,5,4,4,4,4,4,1000,44,3,21,F,18 to 25,4.14567199,0.5151515152,0.7864179975,0.6507847563,0.5662402559,0.5,1,1
9,2,3,3,8,5,5,3,2,4,4,1000,41,3,22,M,12 to 17,3.87156735,0.4242424242,0.7178918375,0.5710671309,0.4567649384,0.5,1,1
9,2,3,3,8,2,3,4,2,1,3,1000,45,4,23,F,12 to 17,1.92969135,0.5454545455,0.2324228375,0.3889386915,0.2066500032,0.5,1,1
9,2,3,3,8,4,4,4,5,5,4,1000,37,4,24,F,18 to 25,4.58352307,0.303030303,0.8958807675,0.5994555353,0.4957504145,0.5,1,1
10,3,3,1,7,2,5,5,4,4,4,699,43,5,1,F,18 to 25,3.91937034,0.4848484848,0.729842585,0.6073455349,0.5065856622,1,1,0
10,3,3,1,7,4,5,5,5,5,5,1000,50,5,2,F,18 to 25,4.85432801,0.696969697,0.9635820025,0.8302758497,0.8127333535,1,1,0
10,3,3,1,7,2,5,5,5,5,5,1000,40,3,3,M,18 to 25,4.56298403,0.3939393939,0.8907460075,0.6423427007,0.554646876,1,1,0
10,3,3,1,7,4,4,3,4,4,4,618,42,3,4,F,12 to 17,3.88119635,0.4545454545,0.7202990875,0.587422271,0.4792252682,1,1,0
10,3,3,1,7,2,4,1,2,2,2,1000,42,4,5,M,18 to 25,2.06501769,0.4545454545,0.2662544225,0.3603999385,0.1674580551,1,1,0
10,3,3,1,7,4,4,4,3,3,4,314,42,4,6,F,18 to 25,3.41647693,0.4545454545,0.6041192325,0.5293323435,0.3994510248,1,1,0
10,3,3,1,7,1,3,3,4,4,4,1000,43,4,7,F,18 to 25,3.35226971,0.4848484848,0.5880674275,0.5364579562,0.4092365484,1,1,0
10,3,3,1,7,5,5,5,5,5,5,1000,39,3,8,M,12 to 17,5,0.3636363636,1,0.6818181818,0.6088581097,1,1,0
10,3,3,1,7,4,5,5,5,5,5,1000,44,5,9,F,18 to 25,4.85432801,0.5151515152,0.9635820025,0.7393667588,0.6878889225,1,1,0
10,3,3,1,7,3,3,3,3,5,3,1000,42,4,10,F,12 to 17,3.91983448,0.4545454545,0.72995862,0.5922520373,0.4858579318,1,1,0
10,3,3,1,7,3,4,4,3,4,4,1000,43,2,11,M,18 to 25,3.73072218,0.4848484848,0.682680545,0.5837645149,0.4742021129,1,1,0
10,3,3,1,7,3,3,1,2,3,2,1000,43,4,12,M,18 to 25,2.57869625,0.4848484848,0.3946740625,0.4397612737,0.2764440831,1,1,0
10,3,3,1,7,1,5,5,4,5,4,602,40,5,13,M,18 to 25,4.23361559,0.3939393939,0.8084038975,0.6011716457,0.4981071297,1,1,0
10,3,3,1,7,5,5,5,5,5,5,1000,41,5,14,F,18 to 25,5,0.4242424242,1,0.7121212121,0.65047292,1,1,0
10,3,3,1,7,2,4,4,4,5,4,1000,41,3,15,F,18 to 25,4.16857326,0.4242424242,0.792143315,0.6081928696,0.5077492974,1,1,0
10,3,3,1,7,5,4,5,5,5,4,1000,39,4,16,F,18 to 25,4.84799871,0.3636363636,0.9619996775,0.6628180206,0.5827654022,1,1,0
10,3,3,1,7,4,5,5,5,5,5,1000,39,3,17,M,18 to 25,4.85432801,0.3636363636,0.9635820025,0.6636091831,0.5838518967,1,1,0
10,3,3,1,7,1,3,4,3,2,3,1000,39,3,18,F,18 to 25,2.36754243,0.3636363636,0.3418856075,0.3527609856,0.156967567,1,1,0
10,3,3,1,7,4,5,5,5,5,5,1000,41,2,19,F,18 to 25,4.85432801,0.4242424242,0.9635820025,0.6939122134,0.625466707,1,1,0
10,3,3,1,7,2,4,5,4,4,4,1000,43,1,20,F,18 to 25,3.82745967,0.4848484848,0.7068649175,0.5958567012,0.4908081762,1,1,0
10,3,3,1,7,2,4,3,3,3,3,950,44,3,21,F,18 to 25,2.94623868,0.5151515152,0.48655967,0.5008555926,0.3603442234,1,1,0
10,3,3,1,7,3,2,1,2,1,2,1000,41,3,22,M,12 to 17,1.5669511,0.4242424242,0.141737775,0.2829900996,0.06115199488,1,1,0
10,3,3,1,7,4,3,2,3,3,3,548,43,4,23,F,12 to 17,3.02686834,0.4848484848,0.506717085,0.4957827849,0.3533777937,1,1,0
10,3,3,1,7,2,3,1,3,4,3,1000,35,4,24,F,18 to 25,3.07663795,0.2424242424,0.5191594875,0.380791865,0.1954620581,1,1,0
11,2,3,2,7,5,4,5,4,5,4,1000,44,5,1,F,18 to 25,4.72439288,0.5151515152,0.93109822,0.7231248676,0.6655841162,0.5,1,0.5
11,2,3,2,7,5,5,5,5,5,5,1000,45,5,2,F,18 to 25,5,0.5454545455,1,0.7727272727,0.7337025407,0.5,1,0.5
11,2,3,2,7,4,4,3,5,5,4,1000,42,3,3,M,18 to 25,4.46471942,0.4545454545,0.866179855,0.6603626548,0.579393476,0.5,1,0.5
11,2,3,2,7,1,4,4,4,2,3,1000,45,3,4,F,12 to 17,2.58305893,0.5454545455,0.3957647325,0.470609639,0.3188077958,0.5,1,0.5
11,2,3,2,7,5,5,4,4,4,4,1000,40,4,5,M,18 to 25,4.23758266,0.3939393939,0.809395665,0.6016675295,0.4987881212,0.5,1,0.5
11,2,3,2,7,4,3,3,3,3,3,392,41,4,6,F,18 to 25,3.14567199,0.4242424242,0.5364179975,0.4803302109,0.3321569478,0.5,1,0.5
11,2,3,2,7,4,3,3,5,4,5,1000,44,4,7,F,18 to 25,3.97298213,0.5151515152,0.7432455325,0.6291985238,0.5365961258,0.5,1,0.5
11,2,3,2,7,5,5,5,5,5,5,1000,44,3,8,M,12 to 17,5,0.5151515152,1,0.7575757576,0.7128951355,0.5,1,0.5
11,2,3,2,7,4,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,0.754518274,0.7086963277,0.5,1,0.5
11,2,3,2,7,5,5,5,5,5,5,1000,43,4,10,F,12 to 17,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,1,0.5
11,2,3,2,7,4,5,5,4,4,5,1000,42,2,11,M,18 to 25,4.27080494,0.4545454545,0.817701235,0.6361233448,0.5461059045,0.5,1,0.5
11,2,3,2,7,4,5,4,4,4,4,1000,42,4,12,M,18 to 25,4.09191067,0.4545454545,0.7729776675,0.613761561,0.5153967186,0.5,1,0.5
11,2,3,2,7,5,5,5,5,5,5,1000,41,5,13,M,18 to 25,5,0.4242424242,1,0.7121212121,0.65047292,0.5,1,0.5
11,2,3,2,7,4,5,5,5,5,4,1000,41,5,14,F,18 to 25,4.79423739,0.4242424242,0.9485593475,0.6864008859,0.6151514856,0.5,1,0.5
11,2,3,2,7,2,3,5,5,5,4,1000,44,3,15,F,18 to 25,4.31907207,0.5151515152,0.8297680175,0.6724597663,0.5960063031,0.5,1,0.5
11,2,3,2,7,5,4,4,5,5,5,1000,39,4,16,F,18 to 25,4.78928568,0.3636363636,0.94732142,0.6554788918,0.5726866593,0.5,1,0.5
11,2,3,2,7,3,4,4,4,4,4,1000,38,3,17,M,18 to 25,3.85432801,0.3333333333,0.7135820025,0.5234576679,0.391383399,0.5,1,0.5
11,2,3,2,7,3,4,3,4,3,3,1000,40,3,18,F,18 to 25,3.2155165,0.3939393939,0.553879125,0.4739092595,0.3233391275,0.5,1,0.5
11,2,3,2,7,2,5,5,4,5,4,749,41,2,19,F,18 to 25,4.37928758,0.4242424242,0.844821895,0.6345321596,0.5439207478,0.5,1,0.5
11,2,3,2,7,5,5,5,5,5,5,1000,43,1,20,F,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,1,0.5
11,2,3,2,7,5,3,4,4,4,4,1000,44,3,21,F,18 to 25,4.05376132,0.5151515152,0.76344033,0.6392959226,0.5504627698,0.5,1,0.5
11,2,3,2,7,5,4,3,4,2,3,1000,39,3,22,M,12 to 17,3.04694324,0.3636363636,0.51173581,0.4376860868,0.2735942523,0.5,1,0.5
11,2,3,2,7,2,4,4,4,3,4,961,44,4,23,F,12 to 17,3.24873878,0.5151515152,0.562184695,0.5386681051,0.412271721,0.5,1,0.5
11,2,3,2,7,3,3,3,3,4,3,1000,42,4,24,F,18 to 25,3.45991724,0.4545454545,0.61497931,0.5347623823,0.4069080359,0.5,1,0.5
12,3,1,2,6,5,2,5,5,5,5,1000,32,5,1,F,18 to 25,4.72426799,0.1515151515,0.9310669975,0.5412910745,0.4158738154,1,0,0.5
12,3,1,2,6,5,5,5,5,5,5,1000,56,5,2,F,18 to 25,5,0.8787878788,1,0.9393939394,0.9625839975,1,0,0.5
12,3,1,2,6,3,2,3,3,5,4,1000,52,3,3,M,18 to 25,3.88801443,0.7575757576,0.7220036075,0.7397896825,0.6884697189,1,0,0.5
12,3,1,2,6,3,3,3,3,3,3,1000,52,3,4,F,12 to 17,3,0.7575757576,0.5,0.6287878788,0.5360321916,1,0,0.5
12,3,1,2,6,5,2,3,4,4,4,1000,53,4,5,M,18 to 25,3.843047,0.7878787879,0.71076175,0.7493202689,0.7015579659,1,0,0.5
12,3,1,2,6,5,5,5,5,4,5,1000,52,4,6,F,18 to 25,4.54008276,0.7575757576,0.88502069,0.8212982238,0.8004044809,1,0,0.5
12,3,1,2,6,1,4,4,5,4,5,1000,57,4,7,F,18 to 25,3.74668048,0.9090909091,0.68667012,0.7978805145,0.7682452045,1,0,0.5
12,3,1,2,6,5,5,5,5,5,5,1000,52,3,8,M,12 to 17,5,0.7575757576,1,0.8787878788,0.8793543768,1,0,0.5
12,3,1,2,6,4,5,5,5,5,5,1000,58,5,9,F,18 to 25,4.85432801,0.9393939394,0.9635820025,0.9514879709,0.9791925948,1,0,0.5
12,3,1,2,6,3,1,3,3,5,3,1000,55,4,10,F,12 to 17,3.73601314,0.8484848485,0.684003285,0.7662440667,0.7247992269,1,0,0.5
12,3,1,2,6,3,4,4,4,4,5,1000,57,2,11,M,18 to 25,3.91441863,0.9090909091,0.7286046575,0.8188477833,0.7970393186,1,0,0.5
12,3,1,2,6,3,1,5,4,4,4,1000,58,4,12,M,18 to 25,3.69739965,0.9393939394,0.6743499125,0.8068719259,0.7805930085,1,0,0.5
12,3,1,2,6,5,5,5,5,5,5,1000,51,5,13,M,18 to 25,5,0.7272727273,1,0.8636363636,0.8585469717,1,0,0.5
12,3,1,2,6,3,5,5,5,5,4,1000,52,5,14,F,18 to 25,4.6485654,0.7575757576,0.91214135,0.8348585538,0.8190267294,1,0,0.5
12,3,1,2,6,1,3,5,5,5,4,1000,54,3,15,F,18 to 25,4.17340008,0.8181818182,0.79335002,0.8057659191,0.7790741417,1,0,0.5
12,3,1,2,6,5,4,4,5,4,4,1000,38,4,16,F,18 to 25,4.26927782,0.3333333333,0.817319455,0.5753263942,0.4626141367,1,0,0.5
12,3,1,2,6,5,1,4,3,4,3,368,51,3,17,M,18 to 25,3.68624353,0.7272727273,0.6715608825,0.6994168049,0.6330261006,1,0,0.5
12,3,1,2,6,3,4,4,4,4,4,1000,52,3,18,F,18 to 25,3.85432801,0.7575757576,0.7135820025,0.73557888,0.6826870712,1,0,0.5
12,3,1,2,6,3,4,4,5,5,4,811,49,2,19,F,18 to 25,4.43785108,0.6666666667,0.85946277,0.7630647183,0.7204330635,1,0,0.5
12,3,1,2,6,3,3,4,4,4,4,1000,57,1,20,F,18 to 25,3.76241734,0.9090909091,0.690604335,0.799847622,0.770946611,1,0,0.5
12,3,1,2,6,4,4,4,4,4,4,1000,57,3,21,F,18 to 25,4,0.9090909091,0.75,0.8295454545,0.81173031,1,0,0.5
12,3,1,2,6,2,3,1,1,2,3,1000,54,3,22,M,12 to 17,1.90959181,0.8181818182,0.2273979525,0.5227898853,0.3904663407,1,0,0.5
12,3,1,2,6,3,2,3,3,3,3,1000,56,4,23,F,12 to 17,2.90808933,0.8787878788,0.4770223325,0.6779051056,0.6034843262,1,0,0.5
12,3,1,2,6,2,3,3,3,4,3,1000,51,4,24,F,18 to 25,3.31424525,0.7272727273,0.5785613125,0.6529170199,0.5691684694,1,0,0.5
13,2,2,2,6,3,4,5,5,5,5,1000,46,5,1,F,18 to 25,4.61674535,0.5757575758,0.9041863375,0.7399719566,0.6887200339,0.5,0.5,0.5
13,2,2,2,6,5,5,5,5,5,5,1000,43,5,2,F,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,0.5,0.5
13,2,2,2,6,4,3,3,5,5,4,1000,45,3,3,M,18 to 25,4.37280875,0.5454545455,0.8432021875,0.6943283665,0.6260382054,0.5,0.5,0.5
13,2,2,2,6,1,3,3,3,2,2,616,35,3,4,F,12 to 17,2.18864816,0.2424242424,0.29716204,0.2697931412,0.04302876048,0.5,0.5,0.5
13,2,2,2,6,5,5,5,5,4,5,1000,45,4,5,M,18 to 25,4.54008276,0.5454545455,0.88502069,0.7152376177,0.6547526447,0.5,0.5,0.5
13,2,2,2,6,4,4,4,4,3,4,1000,44,4,6,F,18 to 25,3.54008276,0.5151515152,0.63502069,0.5750861026,0.462284147,0.5,0.5,0.5
13,2,2,2,6,5,5,5,5,5,5,1000,44,4,7,F,18 to 25,5,0.5151515152,1,0.7575757576,0.7128951355,0.5,0.5,0.5
13,2,2,2,6,5,5,5,5,5,5,1000,43,3,8,M,12 to 17,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,0.5,0.5
13,2,2,2,6,4,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,0.754518274,0.7086963277,0.5,0.5,0.5
13,2,2,2,6,4,2,3,4,5,3,1000,43,4,10,F,12 to 17,4.09720163,0.4848484848,0.7743004075,0.6295744462,0.5371123757,0.5,0.5,0.5
13,2,2,2,6,4,4,4,4,4,4,1000,44,2,11,M,18 to 25,4,0.5151515152,0.75,0.6325757576,0.5412340429,0.5,0.5,0.5
13,2,2,2,6,4,3,4,3,4,4,1000,45,4,12,M,18 to 25,3.7844835,0.5454545455,0.696120875,0.6207877102,0.5250456502,0.5,0.5,0.5
13,2,2,2,6,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,0.7272727273,0.6712803252,0.5,0.5,0.5
13,2,2,2,6,4,5,5,5,5,4,1000,44,5,14,F,18 to 25,4.79423739,0.5151515152,0.9485593475,0.7318554313,0.6775737011,0.5,0.5,0.5
13,2,2,2,6,1,5,5,4,5,4,1000,43,3,15,F,18 to 25,4.23361559,0.4848484848,0.8084038975,0.6466261912,0.5605293452,0.5,0.5,0.5
13,2,2,2,6,4,4,3,3,4,4,1000,40,4,16,F,18 to 25,3.75759052,0.3939393939,0.68939763,0.541668512,0.4163921461,0.5,0.5,0.5
13,2,2,2,6,4,3,3,3,4,3,1000,33,3,17,M,18 to 25,3.60558923,0.1818181818,0.6513973075,0.4166077447,0.2446476024,0.5,0.5,0.5
13,2,2,2,6,1,2,1,3,2,2,1000,40,3,18,F,18 to 25,1.85913019,0.3939393939,0.2147825475,0.3043609707,0.09050037154,0.5,0.5,0.5
13,2,2,2,6,3,3,3,4,5,4,562,42,2,19,F,18 to 25,4.10353093,0.4545454545,0.7758827325,0.6152140935,0.5173914651,0.5,0.5,0.5
13,2,2,2,6,5,4,4,5,4,4,1000,44,1,20,F,18 to 25,4.26927782,0.5151515152,0.817319455,0.6662354851,0.5874585677,0.5,0.5,0.5
13,2,2,2,6,5,4,4,4,3,4,1000,44,3,21,F,18 to 25,3.68575475,0.5151515152,0.6714386875,0.5932951013,0.4872903599,0.5,0.5,0.5
13,2,2,2,6,1,2,4,3,2,2,188,41,3,22,M,12 to 17,2.21554114,0.4242424242,0.303885285,0.3640638546,0.1724896698,0.5,0.5,0.5
13,2,2,2,6,1,3,4,3,3,3,1000,43,4,23,F,12 to 17,2.82745967,0.4848484848,0.4568649175,0.4708567012,0.3191470836,0.5,0.5,0.5
13,2,2,2,6,3,3,2,3,4,3,1000,42,4,24,F,18 to 25,3.34111359,0.4545454545,0.5852783975,0.519911926,0.3865140715,0.5,0.5,0.5
14,2,1,1,4,5,5,1,5,5,5,1000,55,5,1,F,18 to 25,4.5247854,0.8484848485,0.88119635,0.8648405992,0.8602007349,0.5,0,0
14,2,1,1,4,4,5,5,4,4,4,1000,53,5,2,F,18 to 25,4.21071432,0.7878787879,0.80267858,0.7952786839,0.7646721398,0.5,0,0
14,2,1,1,4,1,3,3,5,5,4,886,53,3,3,M,18 to 25,3.93579278,0.7878787879,0.733948195,0.7609134914,0.7174788078,0.5,0,0
14,2,1,1,4,1,2,2,1,1,1,321,41,3,4,F,12 to 17,1.21071432,0.4242424242,0.05267858,0.2384605021,0,0.5,0,0
14,2,1,1,4,4,3,3,1,1,1,1000,53,4,5,M,18 to 25,1.85844461,0.7878787879,0.2146111525,0.5012449702,0.3608789513,0.5,0,0
14,2,1,1,4,4,2,2,3,3,3,1000,52,4,6,F,18 to 25,2.93495767,0.7575757576,0.4837394175,0.6206575875,0.5248669542,0.5,0,0
14,2,1,1,4,5,5,5,5,5,5,1000,56,4,7,F,18 to 25,5,0.8787878788,1,0.9393939394,0.9625839975,0.5,0,0
14,2,1,1,4,5,5,5,5,5,5,1000,52,3,8,M,12 to 17,5,0.7575757576,1,0.8787878788,0.8793543768,0.5,0,0
14,2,1,1,4,4,5,5,5,5,5,1000,58,5,9,F,18 to 25,4.85432801,0.9393939394,0.9635820025,0.9514879709,0.9791925948,0.5,0,0
14,2,1,1,4,5,2,4,3,5,3,1000,55,4,10,F,12 to 17,4.23807144,0.8484848485,0.80951786,0.8290013542,0.8109831032,0.5,0,0
14,2,1,1,4,4,4,4,4,4,5,538,52,2,11,M,18 to 25,4.06009062,0.7575757576,0.765022655,0.7612992063,0.7180085057,0.5,0,0
14,2,1,1,4,4,2,1,2,3,2,1000,55,4,12,M,18 to 25,2.63245757,0.8484848485,0.4081143925,0.6282996205,0.535361672,0.5,0,0
14,2,1,1,4,5,5,5,5,5,5,1000,49,5,13,M,18 to 25,5,0.6666666667,1,0.8333333333,0.8169321613,0.5,0,0
14,2,1,1,4,4,5,5,5,5,4,1000,49,5,14,F,18 to 25,4.79423739,0.6666666667,0.9485593475,0.8076130071,0.7816107269,0.5,0,0
14,2,1,1,4,1,2,4,4,5,3,1000,54,3,15,F,18 to 25,3.77898931,0.8181818182,0.6947473275,0.7564645728,0.711369158,0.5,0,0
14,2,1,1,4,5,4,4,5,5,5,1000,49,4,16,F,18 to 25,4.78928568,0.6666666667,0.94732142,0.8069940433,0.7807607109,0.5,0,0
14,2,1,1,4,3,4,4,4,4,4,1000,51,3,17,M,18 to 25,3.85432801,0.7272727273,0.7135820025,0.7204273649,0.6618796661,0.5,0,0
14,2,1,1,4,2,3,3,4,4,4,1000,51,3,18,F,18 to 25,3.4979417,0.7272727273,0.624485425,0.6758790761,0.6007020027,0.5,0,0
14,2,1,1,4,3,3,4,4,5,5,391,49,2,19,F,18 to 25,4.2824252,0.6666666667,0.8206063,0.7436364833,0.6937524871,0.5,0,0
14,2,1,1,4,5,4,5,4,5,4,1000,57,1,20,F,18 to 25,4.72439288,0.9090909091,0.93109822,0.9200945645,0.9360803833,0.5,0,0
14,2,1,1,4,4,5,4,4,4,4,1000,58,3,21,F,18 to 25,4.09191067,0.9393939394,0.7729776675,0.8561858034,0.8483152012,0.5,0,0
14,2,1,1,4,1,3,1,3,2,1,1000,51,3,22,M,12 to 17,1.89095024,0.7272727273,0.22273756,0.4750051436,0.3248440929,0.5,0,0
14,2,1,1,4,2,3,3,4,4,3,1000,57,4,23,F,12 to 17,3.43785108,0.9090909091,0.60946277,0.7592768395,0.7152312122,0.5,0,0
14,2,1,1,4,4,4,2,3,4,3,1000,52,4,24,F,18 to 25,3.57869625,0.7575757576,0.6446740625,0.70112491,0.6353718222,0.5,0,0
15,2,1,3,6,5,5,5,4,4,4,1000,52,5,1,F,18 to 25,4.35638631,0.7575757576,0.8390965775,0.7983361675,0.7688709476,0.5,0,1
15,2,1,3,6,5,4,4,5,5,5,1000,52,5,2,F,18 to 25,4.78928568,0.7575757576,0.94732142,0.8524485888,0.8431829264,0.5,0,1
15,2,1,3,6,3,3,4,5,5,4,1000,51,3,3,M,18 to 25,4.34594041,0.7272727273,0.8364851025,0.7818789149,0.7462703878,0.5,0,1
15,2,1,3,6,1,4,3,3,2,3,1000,44,3,4,F,12 to 17,2.34064945,0.5151515152,0.3351623625,0.4251569388,0.2563881145,0.5,0,1
15,2,1,3,6,4,3,2,2,2,2,1000,53,4,5,M,18 to 25,2.38325465,0.7878787879,0.3458136625,0.5668462252,0.4509684161,0.5,0,1
15,2,1,3,6,4,2,2,3,3,3,1000,52,4,6,F,18 to 25,2.93495767,0.7575757576,0.4837394175,0.6206575875,0.5248669542,0.5,0,1
15,2,1,3,6,4,3,3,5,4,4,1000,58,4,7,F,18 to 25,3.91289151,0.9393939394,0.7282228775,0.8338084084,0.8175845766,0.5,0,1
